data,cidade,objetivo,criativo,impressoes,cliques,gastos,leads
2025-06-03,Beberibe,Alcance,Imagem 2,60,0,0.0,0
2025-06-03,Beberibe,Tráfego,Vídeo 1,89,1,0.62,0
2025-06-03,Beberibe,Tráfego,Vídeo 2,80,0,0.0,0
2025-06-03,Beberibe,Tráfego,Vídeo 3,69,1,1.04,0
2025-06-03,Beberibe,Tráfego,Imagem 1,68,1,1.36,0
2025-06-03,Beberibe,Tráfego,Imagem 2,80,0,0.0,0
2025-06-03,Beberibe,Engajamento,Vídeo 1,52,0,0.0,0
2025-06-03,Beberibe,Engajamento,Vídeo 2,59,1,0.86,0
2025-06-03,Beberibe,Engajamento,Vídeo 3,66,1,0.2,0
2025-06-03,Beberibe,Engajamento,Imagem 1,41,0,0.0,0
2025-06-03,Beberibe,Engajamento,Imagem 2,68,1,1.3,0
2025-06-03,Beberibe,Leads,Vídeo 1,118,1,0.76,0
2025-06-03,Beberibe,Leads,Vídeo 2,67,0,0.0,0
2025-06-03,Beberibe,Leads,Vídeo 3,86,1,0.88,0
2025-06-03,Beberibe,Leads,Imagem 1,92,1,1.2,0
2025-06-03,Beberibe,Leads,Imagem 2,45,0,0.0,0
2025-06-03,Massapê,Alcance,Vídeo 1,60,0,0.0,0
2025-06-03,Massapê,Alcance,Vídeo 2,41,0,0.0,0
2025-06-03,Massapê,Alcance,Vídeo 3,52,0,0.0,0
2025-06-03,Massapê,Alcance,Imagem 1,51,0,0.0,0
2025-06-03,Massapê,Alcance,Imagem 2,47,0,0.0,0
2025-06-03,Massapê,Tráfego,Vídeo 1,26,0,0.0,0
2025-06-03,Massapê,Tráfego,Vídeo 2,21,0,0.0,0
2025-06-03,Massapê,Tráfego,Vídeo 3,33,0,0.0,0
2025-06-03,Massapê,Tráfego,Imagem 1,29,0,0.0,0
2025-06-03,Massapê,Tráfego,Imagem 2,30,0,0.0,0
2025-06-03,Massapê,Engajamento,Vídeo 1,56,1,1.41,0
2025-06-03,Massapê,Engajamento,Vídeo 2,52,0,0.0,0
2025-06-03,Massapê,Engajamento,Vídeo 3,41,1,0.92,0
2025-06-03,Massapê,Engajamento,Imagem 1,46,0,0.0,0
2025-06-03,Massapê,Engajamento,Imagem 2,36,0,0.0,0
2025-06-03,Massapê,Leads,Vídeo 1,32,0,0.0,0
2025-06-03,Massapê,Leads,Vídeo 2,36,0,0.0,0
2025-06-03,Massapê,Leads,Vídeo 3,40,0,0.0,0
2025-06-03,Massapê,Leads,Imagem 1,39,0,0.0,0
2025-06-03,Massapê,Leads,Imagem 2,46,0,0.0,0
2025-06-03,Limoeiro do Norte,Alcance,Vídeo 1,154,0,0.0,0
2025-06-03,Limoeiro do Norte,Alcance,Vídeo 2,80,0,0.0,0
2025-06-03,Limoeiro do Norte,Alcance,Vídeo 3,78,0,0.0,0
2025-06-03,Limoeiro do Norte,Alcance,Imagem 1,127,0,0.0,0
2025-06-03,Limoeiro do Norte,Alcance,Imagem 2,96,0,0.0,0
2025-06-03,Limoeiro do Norte,Tráfego,Vídeo 1,136,2,2.24,0
2025-06-03,Limoeiro do Norte,Tráfego,Vídeo 2,110,2,1.86,0
2025-06-03,Limoeiro do Norte,Tráfego,Vídeo 3,56,0,0.0,0
2025-06-03,Limoeiro do Norte,Tráfego,Imagem 1,77,1,1.29,0
2025-06-03,Limoeiro do Norte,Tráfego,Imagem 2,92,1,1.45,0
2025-06-03,Limoeiro do Norte,Engajamento,Vídeo 1,191,4,1.1,0
2025-06-03,Limoeiro do Norte,Engajamento,Vídeo 2,131,3,3.92,0
2025-06-03,Limoeiro do Norte,Engajamento,Vídeo 3,129,2,0.91,0
2025-06-03,Limoeiro do Norte,Engajamento,Imagem 1,100,1,0.67,0
2025-06-03,Limoeiro do Norte,Engajamento,Imagem 2,126,3,3.01,0
2025-06-03,Limoeiro do Norte,Leads,Vídeo 1,69,1,0.66,0
2025-06-03,Limoeiro do Norte,Leads,Vídeo 2,59,0,0.0,0
2025-06-03,Limoeiro do Norte,Leads,Vídeo 3,73,0,0.0,0
2025-06-03,Limoeiro do Norte,Leads,Imagem 1,45,0,0.0,0
2025-06-03,Limoeiro do Norte,Leads,Imagem 2,54,0,0.0,0
2025-06-03,Sobral,Alcance,Vídeo 1,154,0,0.0,0
2025-06-03,Sobral,Alcance,Vídeo 2,92,0,0.0,0
2025-06-03,Sobral,Alcance,Vídeo 3,179,1,1.23,0
2025-06-03,Sobral,Alcance,Imagem 1,146,0,0.0,0
2025-06-03,Sobral,Alcance,Imagem 2,93,0,0.0,0
2025-06-03,Sobral,Tráfego,Vídeo 1,178,3,3.45,0
2025-06-03,Sobral,Tráfego,Vídeo 2,212,4,1.87,0
2025-06-03,Sobral,Tráfego,Vídeo 3,194,2,0.46,0
2025-06-03,Sobral,Tráfego,Imagem 1,201,2,2.67,0
2025-06-03,Sobral,Tráfego,Imagem 2,245,1,1.44,0
2025-06-03,Sobral,Engajamento,Vídeo 1,357,7,3.68,0
2025-06-03,Sobral,Engajamento,Vídeo 2,270,8,11.63,0
2025-06-03,Sobral,Engajamento,Vídeo 3,444,7,3.32,0
2025-06-03,Sobral,Engajamento,Imagem 1,317,2,1.89,0
2025-06-03,Sobral,Engajamento,Imagem 2,290,4,1.28,0
2025-06-03,Sobral,Leads,Vídeo 1,213,1,0.19,0
2025-06-03,Sobral,Leads,Vídeo 2,252,4,5.53,0
2025-06-03,Sobral,Leads,Vídeo 3,219,2,1.98,0
2025-06-03,Sobral,Leads,Imagem 1,178,1,1.09,0
2025-06-03,Sobral,Leads,Imagem 2,348,3,2.32,0
2025-06-03,Juazeiro do Norte,Alcance,Vídeo 1,146,1,0.74,0
2025-06-03,Juazeiro do Norte,Alcance,Vídeo 2,191,0,0.0,0
2025-06-03,Juazeiro do Norte,Alcance,Vídeo 3,244,1,0.74,0
2025-06-03,Juazeiro do Norte,Alcance,Imagem 1,196,0,0.0,0
2025-06-03,Juazeiro do Norte,Alcance,Imagem 2,162,0,0.0,0
2025-06-03,Juazeiro do Norte,Tráfego,Vídeo 1,96,1,0.82,0
2025-06-03,Juazeiro do Norte,Tráfego,Vídeo 2,84,1,0.59,0
2025-06-03,Juazeiro do Norte,Tráfego,Vídeo 3,123,1,1.2,0
2025-06-03,Juazeiro do Norte,Tráfego,Imagem 1,113,1,0.97,0
2025-06-03,Juazeiro do Norte,Tráfego,Imagem 2,197,2,1.43,0
2025-06-03,Juazeiro do Norte,Engajamento,Vídeo 1,112,1,0.19,0
2025-06-03,Juazeiro do Norte,Engajamento,Vídeo 2,124,3,0.56,0
2025-06-03,Juazeiro do Norte,Engajamento,Vídeo 3,76,1,1.5,0
2025-06-03,Juazeiro do Norte,Engajamento,Imagem 1,110,1,0.77,0
2025-06-03,Juazeiro do Norte,Engajamento,Imagem 2,155,2,1.15,0
2025-06-03,Juazeiro do Norte,Leads,Vídeo 1,90,1,1.36,0
2025-06-03,Juazeiro do Norte,Leads,Vídeo 2,138,1,0.74,0
2025-06-03,Juazeiro do Norte,Leads,Vídeo 3,67,1,0.81,0
2025-06-03,Juazeiro do Norte,Leads,Imagem 1,119,2,1.86,0
2025-06-03,Juazeiro do Norte,Leads,Imagem 2,97,0,0.0,0
2025-06-04,Fortaleza,Alcance,Vídeo 1,1002,4,4.58,0
2025-06-04,Fortaleza,Alcance,Vídeo 2,772,4,3.64,0
2025-06-04,Fortaleza,Alcance,Vídeo 3,564,2,2.14,0
2025-06-04,Fortaleza,Alcance,Imagem 1,680,2,0.96,0
2025-06-04,Fortaleza,Alcance,Imagem 2,853,5,2.24,0
2025-06-04,Fortaleza,Tráfego,Vídeo 1,679,9,8.1,0
2025-06-04,Fortaleza,Tráfego,Vídeo 2,324,5,3.55,0
2025-06-04,Fortaleza,Tráfego,Vídeo 3,618,12,18.42,0
2025-06-04,Fortaleza,Tráfego,Imagem 1,559,7,5.76,0
2025-06-04,Fortaleza,Tráfego,Imagem 2,426,5,3.39,0
2025-06-04,Fortaleza,Engajamento,Vídeo 1,695,9,9.94,0
2025-06-04,Fortaleza,Engajamento,Vídeo 2,695,14,2.38,0
2025-06-04,Fortaleza,Engajamento,Vídeo 3,407,12,9.1,0
2025-06-04,Fortaleza,Engajamento,Imagem 1,349,5,5.08,0
2025-06-04,Fortaleza,Engajamento,Imagem 2,580,9,5.9,0
2025-06-04,Fortaleza,Leads,Vídeo 1,299,5,3.35,0
2025-06-04,Fortaleza,Leads,Vídeo 2,565,10,10.62,0
2025-06-04,Fortaleza,Leads,Vídeo 3,360,4,3.03,0
2025-06-04,Fortaleza,Leads,Imagem 1,301,3,1.24,0
2025-06-04,Fortaleza,Leads,Imagem 2,561,4,3.3,0
2025-06-04,Crato,Alcance,Vídeo 1,135,0,0.0,0
2025-06-04,Crato,Alcance,Vídeo 2,158,0,0.0,0
2025-06-04,Crato,Alcance,Vídeo 3,239,1,1.01,0
2025-06-04,Crato,Alcance,Imagem 1,270,1,0.99,0
2025-06-04,Crato,Alcance,Imagem 2,210,1,1.48,0
2025-06-04,Crato,Tráfego,Vídeo 1,120,2,1.63,0
2025-06-04,Crato,Tráfego,Vídeo 2,59,1,0.68,0
2025-06-04,Crato,Tráfego,Vídeo 3,165,2,1.83,0
2025-06-04,Crato,Tráfego,Imagem 1,206,2,2.05,0
2025-06-04,Crato,Tráfego,Imagem 2,156,2,2.11,0
2025-06-04,Crato,Engajamento,Vídeo 1,164,2,2.24,0
2025-06-04,Crato,Engajamento,Vídeo 2,138,4,3.11,0
2025-06-04,Crato,Engajamento,Vídeo 3,111,2,1.5,0
2025-06-04,Crato,Engajamento,Imagem 1,154,1,0.5,0
2025-06-04,Crato,Engajamento,Imagem 2,84,2,2.84,0
2025-06-04,Crato,Leads,Vídeo 1,162,1,1.24,0
2025-06-04,Crato,Leads,Vídeo 2,123,1,1.18,0
2025-06-04,Crato,Leads,Vídeo 3,197,2,2.37,0
2025-06-04,Crato,Leads,Imagem 1,42,0,0.0,0
2025-06-04,Crato,Leads,Imagem 2,77,0,0.0,0
2025-06-04,Russas,Alcance,Vídeo 1,158,0,0.0,0
2025-06-04,Russas,Alcance,Vídeo 2,120,0,0.0,0
2025-06-04,Russas,Alcance,Vídeo 3,122,0,0.0,0
2025-06-04,Russas,Alcance,Imagem 1,131,0,0.0,0
2025-06-04,Russas,Alcance,Imagem 2,137,0,0.0,0
2025-06-04,Russas,Tráfego,Vídeo 1,67,0,0.0,0
2025-06-04,Russas,Tráfego,Vídeo 2,39,0,0.0,0
2025-06-04,Russas,Tráfego,Vídeo 3,84,1,0.38,0
2025-06-04,Russas,Tráfego,Imagem 1,62,0,0.0,0
2025-06-04,Russas,Tráfego,Imagem 2,96,0,0.0,0
2025-06-04,Russas,Engajamento,Vídeo 1,97,2,1.24,0
2025-06-04,Russas,Engajamento,Vídeo 2,73,1,1.24,0
2025-06-04,Russas,Engajamento,Vídeo 3,81,2,1.7,0
2025-06-04,Russas,Engajamento,Imagem 1,63,0,0.0,0
2025-06-04,Russas,Engajamento,Imagem 2,42,0,0.0,0
2025-06-04,Russas,Leads,Vídeo 1,53,0,0.0,0
2025-06-04,Russas,Leads,Vídeo 2,62,0,0.0,0
2025-06-04,Russas,Leads,Vídeo 3,30,0,0.0,0
2025-06-04,Russas,Leads,Imagem 1,39,0,0.0,0
2025-06-04,Russas,Leads,Imagem 2,43,0,0.0,0
2025-06-04,Beberibe,Alcance,Vídeo 1,70,0,0.0,0
2025-06-04,Beberibe,Alcance,Vídeo 2,90,0,0.0,0
2025-06-04,Beberibe,Alcance,Vídeo 3,77,0,0.0,0
2025-06-04,Beberibe,Alcance,Imagem 1,69,0,0.0,0
2025-06-04,Beberibe,Alcance,Imagem 2,30,0,0.0,0
2025-06-04,Beberibe,Tráfego,Vídeo 1,52,1,0.58,0
2025-06-04,Beberibe,Tráfego,Vídeo 2,98,1,0.66,0
2025-06-04,Beberibe,Tráfego,Vídeo 3,116,0,0.0,0
2025-06-04,Beberibe,Tráfego,Imagem 1,99,0,0.0,0
2025-06-04,Beberibe,Tráfego,Imagem 2,70,0,0.0,0
2025-06-04,Beberibe,Engajamento,Vídeo 1,86,2,0.56,0
2025-06-04,Beberibe,Engajamento,Vídeo 2,96,0,0.0,0
2025-06-04,Beberibe,Engajamento,Vídeo 3,92,1,0.74,0
2025-06-04,Beberibe,Engajamento,Imagem 1,46,0,0.0,0
2025-06-04,Beberibe,Engajamento,Imagem 2,85,2,2.71,0
2025-06-04,Beberibe,Leads,Vídeo 1,55,0,0.0,0
2025-06-04,Beberibe,Leads,Vídeo 2,76,1,0.46,0
2025-06-04,Beberibe,Leads,Vídeo 3,48,0,0.0,0
2025-06-04,Beberibe,Leads,Imagem 1,45,0,0.0,0
2025-06-04,Beberibe,Leads,Imagem 2,59,0,0.0,0
2025-06-04,Massapê,Alcance,Vídeo 1,91,0,0.0,0
2025-06-04,Massapê,Alcance,Vídeo 2,74,0,0.0,0
2025-06-04,Massapê,Alcance,Vídeo 3,68,0,0.0,0
2025-06-04,Massapê,Alcance,Imagem 1,32,0,0.0,0
2025-06-04,Massapê,Alcance,Imagem 2,64,0,0.0,0
2025-06-04,Massapê,Tráfego,Vídeo 1,93,0,0.0,0
2025-06-04,Massapê,Tráfego,Vídeo 2,61,0,0.0,0
2025-06-04,Massapê,Tráfego,Vídeo 3,69,0,0.0,0
2025-06-04,Massapê,Tráfego,Imagem 1,54,0,0.0,0
2025-06-04,Massapê,Tráfego,Imagem 2,58,0,0.0,0
2025-06-04,Massapê,Engajamento,Vídeo 1,144,1,1.04,0
2025-06-04,Massapê,Engajamento,Vídeo 2,78,1,1.78,0
2025-06-04,Massapê,Engajamento,Vídeo 3,49,1,1.03,0
2025-06-04,Massapê,Engajamento,Imagem 1,120,2,1.96,0
2025-06-04,Massapê,Engajamento,Imagem 2,80,1,0.76,0
2025-06-04,Massapê,Leads,Vídeo 1,71,0,0.0,0
2025-06-04,Massapê,Leads,Vídeo 2,107,1,0.27,0
2025-06-04,Massapê,Leads,Vídeo 3,111,0,0.0,0
2025-06-04,Massapê,Leads,Imagem 1,66,0,0.0,0
2025-06-04,Massapê,Leads,Imagem 2,156,2,1.9,0
2025-06-04,Limoeiro do Norte,Alcance,Vídeo 1,117,0,0.0,0
2025-06-04,Limoeiro do Norte,Alcance,Vídeo 2,107,0,0.0,0
2025-06-04,Limoeiro do Norte,Alcance,Vídeo 3,28,0,0.0,0
2025-06-04,Limoeiro do Norte,Alcance,Imagem 1,113,0,0.0,0
2025-06-04,Limoeiro do Norte,Alcance,Imagem 2,146,0,0.0,0
2025-06-04,Limoeiro do Norte,Tráfego,Vídeo 1,39,0,0.0,0
2025-06-04,Limoeiro do Norte,Tráfego,Vídeo 2,85,1,1.12,0
2025-06-04,Limoeiro do Norte,Tráfego,Vídeo 3,77,0,0.0,0
2025-06-04,Limoeiro do Norte,Tráfego,Imagem 1,82,1,1.27,0
2025-06-04,Limoeiro do Norte,Tráfego,Imagem 2,81,1,1.23,0
2025-06-04,Limoeiro do Norte,Engajamento,Vídeo 1,70,1,0.62,0
2025-06-04,Limoeiro do Norte,Engajamento,Vídeo 2,76,1,0.6,0
2025-06-04,Limoeiro do Norte,Engajamento,Vídeo 3,87,0,0.0,0
2025-06-04,Limoeiro do Norte,Engajamento,Imagem 1,96,1,1.09,0
2025-06-04,Limoeiro do Norte,Engajamento,Imagem 2,123,0,0.0,0
2025-06-04,Limoeiro do Norte,Leads,Vídeo 1,52,0,0.0,0
2025-06-04,Limoeiro do Norte,Leads,Vídeo 2,67,0,0.0,0
2025-06-04,Limoeiro do Norte,Leads,Vídeo 3,45,0,0.0,0
2025-06-04,Limoeiro do Norte,Leads,Imagem 1,103,0,0.0,0
2025-06-04,Limoeiro do Norte,Leads,Imagem 2,77,1,1.29,0
2025-06-04,Sobral,Alcance,Vídeo 1,294,1,1.74,0
2025-06-04,Sobral,Alcance,Vídeo 2,285,1,0.83,0
2025-06-04,Sobral,Alcance,Vídeo 3,119,0,0.0,0
2025-06-04,Sobral,Alcance,Imagem 1,215,0,0.0,0
2025-06-04,Sobral,Alcance,Imagem 2,341,1,0.84,0
2025-06-04,Sobral,Tráfego,Vídeo 1,207,3,1.67,0
2025-06-04,Sobral,Tráfego,Vídeo 2,159,2,0.8,0
2025-06-04,Sobral,Tráfego,Vídeo 3,149,1,1.12,0
2025-06-04,Sobral,Tráfego,Imagem 1,213,2,2.23,0
2025-06-04,Sobral,Tráfego,Imagem 2,190,2,1.61,0
2025-06-04,Sobral,Engajamento,Vídeo 1,198,0,0.0,0
2025-06-04,Sobral,Engajamento,Vídeo 2,342,9,10.39,0
2025-06-04,Sobral,Engajamento,Vídeo 3,329,7,6.33,0
2025-06-04,Sobral,Engajamento,Imagem 1,195,3,3.12,0
2025-06-04,Sobral,Engajamento,Imagem 2,327,5,3.46,0
2025-06-04,Sobral,Leads,Vídeo 1,261,1,0.19,0
2025-06-04,Sobral,Leads,Vídeo 2,184,1,0.67,0
2025-06-04,Sobral,Leads,Vídeo 3,211,2,2.63,0
2025-06-04,Sobral,Leads,Imagem 1,243,2,2.08,0
2025-06-04,Sobral,Leads,Imagem 2,145,1,0.81,0
2025-06-04,Juazeiro do Norte,Alcance,Vídeo 1,241,0,0.0,0
2025-06-04,Juazeiro do Norte,Alcance,Vídeo 2,212,1,0.54,0
2025-06-04,Juazeiro do Norte,Alcance,Vídeo 3,394,1,1.03,0
2025-06-04,Juazeiro do Norte,Alcance,Imagem 1,277,1,0.85,0
2025-06-04,Juazeiro do Norte,Alcance,Imagem 2,231,1,0.67,0
2025-06-04,Juazeiro do Norte,Tráfego,Vídeo 1,192,0,0.0,0
2025-06-04,Juazeiro do Norte,Tráfego,Vídeo 2,472,8,6.61,0
2025-06-04,Juazeiro do Norte,Tráfego,Vídeo 3,252,3,3.03,0
2025-06-04,Juazeiro do Norte,Tráfego,Imagem 1,176,2,2.13,0
2025-06-04,Juazeiro do Norte,Tráfego,Imagem 2,332,4,3.36,0
2025-06-04,Juazeiro do Norte,Engajamento,Vídeo 1,422,7,4.53,0
2025-06-04,Juazeiro do Norte,Engajamento,Vídeo 2,370,12,5.18,0
2025-06-04,Juazeiro do Norte,Engajamento,Vídeo 3,200,4,3.4,0
2025-06-04,Juazeiro do Norte,Engajamento,Imagem 1,377,7,5.32,0
2025-06-04,Juazeiro do Norte,Engajamento,Imagem 2,519,4,2.26,0
2025-06-04,Juazeiro do Norte,Leads,Vídeo 1,144,1,1.37,0
2025-06-04,Juazeiro do Norte,Leads,Vídeo 2,287,3,1.27,0
2025-06-04,Juazeiro do Norte,Leads,Vídeo 3,232,2,1.46,0
2025-06-04,Juazeiro do Norte,Leads,Imagem 1,395,4,1.89,0
2025-06-04,Juazeiro do Norte,Leads,Imagem 2,306,3,3.6,0
2025-06-05,Fortaleza,Alcance,Vídeo 1,882,5,3.71,0
2025-06-05,Fortaleza,Alcance,Vídeo 2,700,3,1.55,0
2025-06-05,Fortaleza,Alcance,Vídeo 3,1259,2,1.64,0
2025-06-05,Fortaleza,Alcance,Imagem 1,1244,4,2.83,0
2025-06-05,Fortaleza,Alcance,Imagem 2,691,2,2.35,0
2025-06-05,Fortaleza,Tráfego,Vídeo 1,357,2,1.37,0
2025-06-05,Fortaleza,Tráfego,Vídeo 2,213,3,0.87,0
2025-06-05,Fortaleza,Tráfego,Vídeo 3,278,6,2.16,0
2025-06-05,Fortaleza,Tráfego,Imagem 1,258,2,1.78,0
2025-06-05,Fortaleza,Tráfego,Imagem 2,245,2,1.82,0
2025-06-05,Fortaleza,Engajamento,Vídeo 1,1244,33,12.55,0
2025-06-05,Fortaleza,Engajamento,Vídeo 2,941,23,27.75,0
2025-06-05,Fortaleza,Engajamento,Vídeo 3,1461,28,21.41,0
2025-06-05,Fortaleza,Engajamento,Imagem 1,825,17,17.47,0
2025-06-05,Fortaleza,Engajamento,Imagem 2,1141,17,14.35,0
2025-06-05,Fortaleza,Leads,Vídeo 1,705,14,9.68,1
2025-06-05,Fortaleza,Leads,Vídeo 2,642,5,4.93,0
2025-06-05,Fortaleza,Leads,Vídeo 3,680,6,6.95,0
2025-06-05,Fortaleza,Leads,Imagem 1,1026,8,1.68,0
2025-06-05,Fortaleza,Leads,Imagem 2,937,7,7.0,0
2025-06-05,Crato,Alcance,Vídeo 1,43,0,0.0,0
2025-06-05,Crato,Alcance,Vídeo 2,63,0,0.0,0
2025-06-05,Crato,Alcance,Vídeo 3,32,0,0.0,0
2025-06-05,Crato,Alcance,Imagem 1,44,0,0.0,0
2025-06-05,Crato,Alcance,Imagem 2,78,0,0.0,0
2025-06-05,Crato,Tráfego,Vídeo 1,32,0,0.0,0
2025-06-05,Crato,Tráfego,Vídeo 2,41,0,0.0,0
2025-06-05,Crato,Tráfego,Vídeo 3,34,0,0.0,0
2025-06-05,Crato,Tráfego,Imagem 1,44,0,0.0,0
2025-06-05,Crato,Tráfego,Imagem 2,44,0,0.0,0
2025-06-05,Crato,Engajamento,Vídeo 1,49,1,0.69,0
2025-06-05,Crato,Engajamento,Vídeo 2,40,0,0.0,0
2025-06-05,Crato,Engajamento,Vídeo 3,34,0,0.0,0
2025-06-05,Crato,Engajamento,Imagem 1,61,1,0.28,0
2025-06-05,Crato,Engajamento,Imagem 2,40,1,0.53,0
2025-06-05,Crato,Leads,Vídeo 1,59,0,0.0,0
2025-06-05,Crato,Leads,Vídeo 2,42,0,0.0,0
2025-06-05,Crato,Leads,Vídeo 3,67,0,0.0,0
2025-06-05,Crato,Leads,Imagem 1,39,0,0.0,0
2025-06-05,Crato,Leads,Imagem 2,73,0,0.0,0
2025-06-05,Russas,Alcance,Vídeo 1,439,2,1.62,0
2025-06-05,Russas,Alcance,Vídeo 2,263,1,0.76,0
2025-06-05,Russas,Alcance,Vídeo 3,349,1,1.04,0
2025-06-05,Russas,Alcance,Imagem 1,272,1,1.16,0
2025-06-05,Russas,Alcance,Imagem 2,185,0,0.0,0
2025-06-05,Russas,Tráfego,Vídeo 1,195,3,4.32,0
2025-06-05,Russas,Tráfego,Vídeo 2,157,2,1.0,0
2025-06-05,Russas,Tráfego,Vídeo 3,139,2,2.32,0
2025-06-05,Russas,Tráfego,Imagem 1,144,1,0.36,0
2025-06-05,Russas,Tráfego,Imagem 2,141,2,2.14,0
2025-06-05,Russas,Engajamento,Vídeo 1,163,3,1.95,0
2025-06-05,Russas,Engajamento,Vídeo 2,194,4,4.16,0
2025-06-05,Russas,Engajamento,Vídeo 3,135,0,0.0,0
2025-06-05,Russas,Engajamento,Imagem 1,137,1,1.11,0
2025-06-05,Russas,Engajamento,Imagem 2,142,3,3.25,0
2025-06-05,Russas,Leads,Vídeo 1,99,1,0.96,0
2025-06-05,Russas,Leads,Vídeo 2,150,1,0.27,0
2025-06-05,Russas,Leads,Vídeo 3,189,1,0.41,0
2025-06-05,Russas,Leads,Imagem 1,91,1,0.66,0
2025-06-05,Russas,Leads,Imagem 2,246,1,0.29,0
2025-06-05,Beberibe,Alcance,Vídeo 1,50,0,0.0,0
2025-06-05,Beberibe,Alcance,Vídeo 2,38,0,0.0,0
2025-06-05,Beberibe,Alcance,Vídeo 3,46,0,0.0,0
2025-06-05,Beberibe,Alcance,Imagem 1,47,0,0.0,0
2025-06-05,Beberibe,Alcance,Imagem 2,33,0,0.0,0
2025-06-05,Beberibe,Tráfego,Vídeo 1,69,0,0.0,0
2025-06-05,Beberibe,Tráfego,Vídeo 2,29,0,0.0,0
2025-06-05,Beberibe,Tráfego,Vídeo 3,30,0,0.0,0
2025-06-05,Beberibe,Tráfego,Imagem 1,56,0,0.0,0
2025-06-05,Beberibe,Tráfego,Imagem 2,55,0,0.0,0
2025-06-05,Beberibe,Engajamento,Vídeo 1,89,1,1.16,0
2025-06-05,Beberibe,Engajamento,Vídeo 2,78,1,1.16,0
2025-06-05,Beberibe,Engajamento,Vídeo 3,92,1,0.57,0
2025-06-05,Beberibe,Engajamento,Imagem 1,82,1,1.07,0
2025-06-05,Beberibe,Engajamento,Imagem 2,69,1,0.43,0
2025-06-05,Beberibe,Leads,Vídeo 1,74,0,0.0,0
2025-06-05,Beberibe,Leads,Vídeo 2,29,0,0.0,0
2025-06-05,Beberibe,Leads,Vídeo 3,54,0,0.0,0
2025-06-05,Beberibe,Leads,Imagem 1,64,0,0.0,0
2025-06-05,Beberibe,Leads,Imagem 2,52,0,0.0,0
2025-06-05,Massapê,Alcance,Vídeo 1,172,0,0.0,0
2025-06-05,Massapê,Alcance,Vídeo 2,103,0,0.0,0
2025-06-05,Massapê,Alcance,Vídeo 3,113,0,0.0,0
2025-06-05,Massapê,Alcance,Imagem 1,88,0,0.0,0
2025-06-05,Massapê,Alcance,Imagem 2,95,0,0.0,0
2025-06-05,Massapê,Tráfego,Vídeo 1,68,1,1.04,0
2025-06-05,Massapê,Tráfego,Vídeo 2,65,1,1.04,0
2025-06-05,Massapê,Tráfego,Vídeo 3,40,0,0.0,0
2025-06-05,Massapê,Tráfego,Imagem 1,49,0,0.0,0
2025-06-05,Massapê,Tráfego,Imagem 2,59,0,0.0,0
2025-06-05,Massapê,Engajamento,Vídeo 1,34,0,0.0,0
2025-06-05,Massapê,Engajamento,Vídeo 2,54,1,0.42,0
2025-06-05,Massapê,Engajamento,Vídeo 3,70,1,1.46,0
2025-06-05,Massapê,Engajamento,Imagem 1,93,1,0.69,0
2025-06-05,Massapê,Engajamento,Imagem 2,73,1,0.86,0
2025-06-05,Massapê,Leads,Vídeo 1,33,0,0.0,0
2025-06-05,Massapê,Leads,Vídeo 2,67,1,0.45,0
2025-06-05,Massapê,Leads,Vídeo 3,98,1,0.78,0
2025-06-05,Massapê,Leads,Imagem 1,97,1,1.07,0
2025-06-05,Massapê,Leads,Imagem 2,101,0,0.0,0
2025-06-05,Limoeiro do Norte,Alcance,Vídeo 1,21,0,0.0,0
2025-06-05,Limoeiro do Norte,Alcance,Vídeo 2,40,0,0.0,0
2025-06-05,Limoeiro do Norte,Alcance,Vídeo 3,38,0,0.0,0
2025-06-05,Limoeiro do Norte,Alcance,Imagem 1,32,0,0.0,0
2025-06-05,Limoeiro do Norte,Alcance,Imagem 2,66,0,0.0,0
2025-06-05,Limoeiro do Norte,Tráfego,Vídeo 1,91,1,1.08,0
2025-06-05,Limoeiro do Norte,Tráfego,Vídeo 2,129,1,1.03,0
2025-06-05,Limoeiro do Norte,Tráfego,Vídeo 3,57,0,0.0,0
2025-06-05,Limoeiro do Norte,Tráfego,Imagem 1,69,0,0.0,0
2025-06-05,Limoeiro do Norte,Tráfego,Imagem 2,101,0,0.0,0
2025-06-05,Limoeiro do Norte,Engajamento,Vídeo 1,29,0,0.0,0
2025-06-05,Limoeiro do Norte,Engajamento,Vídeo 2,82,2,0.81,0
2025-06-05,Limoeiro do Norte,Engajamento,Vídeo 3,39,1,1.58,0
2025-06-05,Limoeiro do Norte,Engajamento,Imagem 1,24,0,0.0,0
2025-06-05,Limoeiro do Norte,Engajamento,Imagem 2,53,0,0.0,0
2025-06-05,Limoeiro do Norte,Leads,Vídeo 1,12,0,0.0,0
2025-06-05,Limoeiro do Norte,Leads,Vídeo 2,8,0,0.0,0
2025-06-05,Limoeiro do Norte,Leads,Vídeo 3,13,0,0.0,0
2025-06-05,Limoeiro do Norte,Leads,Imagem 1,8,0,0.0,0
2025-06-05,Limoeiro do Norte,Leads,Imagem 2,11,0,0.0,0
2025-06-05,Sobral,Alcance,Vídeo 1,222,1,1.16,0
2025-06-05,Sobral,Alcance,Vídeo 2,362,2,1.92,0
2025-06-05,Sobral,Alcance,Vídeo 3,373,1,1.24,0
2025-06-05,Sobral,Alcance,Imagem 1,444,1,0.41,0
2025-06-05,Sobral,Alcance,Imagem 2,313,0,0.0,0
